country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption
Ireland,2009,42.191,9.306,8.605,21.412,10.382,4533698,IRL,58327.254,6.7037754
Ireland,2010,41.792,9.167,8.427,20.272,11.365,4559044,IRL,58986.598,6.1491013
Ireland,2011,38.054,8.309,8.311,18.365,9.85,4579557,IRL,59698.258,9.031673
Ireland,2012,38.224,8.309,9.622,17.458,9.523,4600088,IRL,59208.66,8.861001
Ireland,2013,37.279,8.061,8.739,17.656,9.067,4624629,IRL,60188.855,9.647536
Ireland,2014,36.85,7.911,8.647,17.365,8.796,4658186,IRL,65328.8,10.937682
Ireland,2015,38.716,8.233,9.351,18.244,8.888,4702444,IRL,80644.28,12.506041
Ireland,2016,40.367,8.492,9.205,18.848,9.911,4753463,IRL,80713.984,11.537235
Ireland,2017,39.076,8.123,7.87,18.677,10.152,4810214,IRL,87863.664,13.692478
Ireland,2018,39.009,8.006,6.354,19.501,10.599,4872503,IRL,93328.98,15.142036
Ireland,2019,37.323,7.565,4.543,19.541,10.837,4933445,IRL,96701.664,17.390234
Ireland,2020,35.124,7.049,3.757,18.107,10.953,4982560,IRL,102562.54,20.819122
Ireland,2021,37.544,7.466,4.929,19.325,10.436,5028387,IRL,118102.766,17.798563
Ireland,2022,36.711,7.184,4.036,19.237,10.745,5109966,IRL,124991.3,19.420204
Ireland,2023,34.433,6.626,2.758,19.014,9.968,5196586,IRL,114922.39,21.819515
Israel,1990,35.824,7.882,9.95,24.821,0.066,4544949,ISR,25211.922,0.0064532068
Israel,1991,36.148,7.563,10.861,24.046,0.048,4779837,ISR,25573.809,0.012695843
Israel,1992,42.082,8.489,13.37,27.363,0.048,4957184,ISR,26622.15,0.052584913
Israel,1993,44.235,8.697,15.112,27.618,0.048,5085987,ISR,26991.053,0.043412764
Israel,1994,47.475,9.101,16.017,29.908,0.044,5216641,ISR,28254.762,0.03680981
Israel,1995,49.866,9.312,17.551,30.371,0.044,5354680,ISR,29327.332,0.035575338
Israel,1996,51.936,9.444,20.907,29.327,0.029,5499504,ISR,30246.51,0.032955565
Israel,1997,54.866,9.717,23.047,30.07,0.029,5646431,ISR,30607.72,0.031393215
Israel,1998,56.01,9.673,24.791,29.008,0.022,5790094,ISR,31131.562,0.029831482
Israel,1999,54.756,9.209,24.208,28.257,0.018,5946022,ISR,31357.39,0.037994053
Israel,2000,59.519,9.739,28.202,29.147,0.018,6111143,ISR,33174.027,0.037873413
Israel,2001,63.024,10.068,30.583,30.602,0.018,6259933,ISR,32456.18,0.024316216
Israel,2002,59.301,9.284,29.257,28.209,0.015,6387661,ISR,31770.395,0.08840024
Israel,2003,62.415,9.598,29.726,30.789,0.015,6502766,ISR,31659.047,0.09925399
Israel,2004,58.679,8.871,30.043,24.511,2.18,6615035,ISR,32559.822,0.093979426
Israel,2005,56.524,8.401,27.823,23.54,3.004,6728156,ISR,33339.44,0.11717037
Israel,2006,62.149,9.081,29.922,25.708,4.254,6843981,ISR,34583.324,0.067736045
Israel,2007,62.8,9.02,30.309,25.131,5.089,6962406,ISR,36020.75,0.059919413
Israel,2008,67.98,9.598,29.585,29.207,7.017,7082571,ISR,36549.254,0.06872777
Israel,2009,63.861,8.862,27.088,27.136,7.823,7206047,ISR,36081.49,0.14885893
Israel,2010,68.287,9.308,28.07,28.114,10.08,7336682,ISR,37424.074,0.22159943
Israel,2011,68.595,9.181,29.001,28.0,9.343,7470971,ISR,38782.516,0.35262695
Israel,2012,74.785,9.83,32.575,35.143,4.814,7607737,ISR,39040.465,0.5016818
Israel,2013,63.095,8.142,26.716,22.916,11.293,7749319,ISR,39939.812,0.5834452
Israel,2014,60.282,7.633,25.305,20.212,12.473,7897132,ISR,40702.75,0.98740876
Israel,2015,62.939,7.816,25.089,21.831,13.785,8052858,ISR,40827.438,1.2694155
Israel,2016,61.164,7.45,20.834,22.658,15.689,8209957,ISR,41783.31,1.7457272
Israel,2017,58.845,7.037,18.835,21.331,16.692,8361744,ISR,42732.34,1.7501941
Israel,2018,59.986,7.049,18.131,22.407,17.673,8510026,ISR,43624.824,1.8904427
Israel,2019,58.656,6.775,18.011,21.51,17.619,8657420,ISR,44419.97,2.9027321
Israel,2020,59.156,6.722,17.096,18.298,22.171,8800323,ISR,43004.207,4.0240326
Israel,2021,59.008,6.598,14.331,19.86,23.088,8942868,ISR,46238.223,4.888745
Israel,2022,60.946,6.695,14.075,21.236,23.891,9103094,ISR,48271.418,5.3873425
Israel,2023,59.489,6.427,12.17,20.821,24.727,9256261,ISR,48432.11,7.829866
Italy,1990,438.207,7.684,69.58,254.822,88.992,57031408,ITA,43204.402,4.5675955
Italy,1991,437.741,7.67,65.966,252.3,94.755,57075339,ITA,43838.72,6.1246023
Italy,1992,437.936,7.666,58.065,259.919,94.458,57124951,ITA,44174.438,6.1287036
Italy,1993,430.267,7.526,52.079,257.998,96.872,57170710,ITA,43770.95,6.1543565
Italy,1994,424.506,7.393,54.772,254.221,92.794,57420092,ITA,44703.363,6.5739894
Italy,1995,448.595,7.815,58.417,262.968,102.913,57403300,ITA,45993.15,5.386048
Italy,1996,442.842,7.747,53.524,260.652,106.19,57162044,ITA,46598.926,5.9833665
Italy,1997,448.57,7.844,54.146,261.585,109.923,57189220,ITA,47471.168,5.928221
Italy,1998,460.823,8.054,54.867,264.364,118.555,57215139,ITA,48313.824,5.958776
Italy,1999,465.506,8.132,53.94,259.46,129.051,57240747,ITA,49116.26,6.5430274
Italy,2000,469.597,8.199,56.032,254.695,134.813,57272155,ITA,50999.895,6.85282
Italy,2001,469.678,8.196,59.024,250.894,135.107,57305705,ITA,51993.96,7.294963
Italy,2002,477.105,8.309,60.016,256.777,135.865,57420578,ITA,52056.73,6.4525914
Italy,2003,495.092,8.575,65.126,255.078,149.024,57739646,ITA,51860.34,6.0595794
Italy,2004,500.686,8.606,72.217,247.92,154.662,58176688,ITA,52285.293,6.893043
Italy,2005,501.364,8.567,71.265,238.521,165.66,58519638,ITA,52425.67,6.1606035
Italy,2006,495.937,8.441,70.787,236.561,162.585,58754384,ITA,53208.9,6.427094
Italy,2007,489.653,8.284,70.675,229.103,163.512,59108674,ITA,53715.055,6.1729903
Italy,2008,478.126,8.027,68.139,218.698,167.142,59561638,ITA,52814.434,7.802824
Italy,2009,424.061,7.079,52.388,198.109,154.034,59903965,ITA,49785.203,10.126624
Italy,2010,435.71,7.242,58.218,193.381,164.347,60164160,ITA,50391.234,10.920738
Italy,2011,423.894,7.022,65.439,186.073,153.0,60367832,ITA,50654.496,11.912409
Italy,2012,403.441,6.665,66.959,172.424,147.714,60531480,ITA,48939.332,13.49908
Italy,2013,369.475,6.092,57.782,158.978,137.701,60653828,ITA,47495.805,16.959805
Italy,2014,349.4,5.76,55.837,157.755,121.589,60664127,ITA,47061.367,18.516735
Italy,2015,361.254,5.964,53.063,161.536,132.756,60575274,ITA,47523.953,16.659933
Italy,2016,358.144,5.922,48.302,156.137,140.792,60478047,ITA,48193.258,16.411886
Italy,2017,352.679,5.84,41.798,148.862,148.758,60390266,ITA,49039.57,15.674722
Italy,2018,349.062,5.791,39.214,152.852,143.672,60277446,ITA,49539.02,17.059223
Italy,2019,339.634,5.648,30.483,148.587,146.769,60130080,ITA,50328.594,17.412243
Italy,2020,302.602,5.051,22.129,127.651,140.816,59912714,ITA,46089.297,19.399414
Italy,2021,335.978,5.625,24.566,147.039,151.364,59729300,ITA,50465.086,18.013945
Italy,2022,340.672,5.714,31.376,157.949,137.601,59619058,ITA,52924.61,15.951095
Italy,2023,313.461,5.268,21.872,155.899,121.943,59499408,ITA,53312.07,18.85383
Japan,1990,1157.393,9.379,318.767,671.548,116.917,123399717,JPN,35466.086,5.367829
Japan,1991,1169.093,9.437,318.635,673.907,125.064,123889808,JPN,36571.74,5.599554
Japan,1992,1178.892,9.478,313.007,687.491,126.491,124383659,JPN,36764.38,4.804954
Japan,1993,1171.892,9.387,318.422,672.881,129.389,124839901,JPN,36477.11,5.347902
Japan,1994,1226.893,9.793,326.205,712.947,135.69,125286818,JPN,36769.496,3.8872461
Japan,1995,1239.195,9.86,336.139,710.223,140.649,125672604,JPN,37648.477,4.4833183
Japan,1996,1251.695,9.936,344.945,707.765,146.434,125975260,JPN,38740.336,4.3709464
Japan,1997,1244.395,9.855,350.478,692.896,151.069,126265874,JPN,39027.367,4.772989
Japan,1998,1204.594,9.519,328.119,677.016,154.61,126549132,JPN,38427.03,4.9614177
Japan,1999,1241.195,9.788,346.12,686.568,163.856,126801516,JPN,38228.844,4.6641335
Japan,2000,1263.993,9.951,372.971,677.303,168.728,127027758,JPN,39220.08,4.6025443
Japan,2001,1249.393,9.818,382.016,655.581,167.865,127260090,JPN,39276.754,4.5082464
Japan,2002,1278.995,10.033,399.142,666.48,171.773,127484547,JPN,39201.977,4.513704
Japan,2003,1287.495,10.084,412.504,656.529,177.168,127671194,JPN,39718.695,5.0984144
Japan,2004,1282.895,10.037,420.467,645.38,176.08,127815728,JPN,40573.332,5.0228124
Japan,2005,1290.296,10.087,430.874,642.359,174.702,127913277,JPN,41301.355,4.5202856
Japan,2006,1267.295,9.901,427.99,605.588,191.339,127997206,JPN,41841.63,5.0106277
Japan,2007,1302.996,10.173,445.459,608.164,207.774,128087633,JPN,42413.78,4.4989276
Japan,2008,1232.196,9.615,426.743,563.407,203.313,128155949,JPN,41874.23,4.5608473
Japan,2009,1163.393,9.075,411.9,516.483,201.07,128192428,JPN,39495.164,4.7555647
Japan,2010,1214.798,9.477,446.507,522.307,212.062,128185219,JPN,41106.26,5.404294
Japan,2011,1264.797,9.874,430.97,552.861,246.731,128096387,JPN,41192.277,5.44695
Japan,2012,1305.998,10.209,450.458,564.639,255.914,127928244,JPN,41825.312,5.379162
Japan,2013,1315.298,10.298,481.655,541.959,255.328,127723595,JPN,42725.55,5.828955
Japan,2014,1263.806,9.913,473.225,497.145,257.329,127486555,JPN,42909.004,6.6044903
Japan,2015,1223.199,9.611,466.243,476.886,245.234,127275819,JPN,43624.926,7.685227
Japan,2016,1203.184,9.462,457.145,460.518,250.763,127159900,JPN,43976.266,7.593001
Japan,2017,1187.484,9.346,459.108,448.259,244.803,127064637,JPN,44749.637,8.0285015
Japan,2018,1142.481,9.002,442.511,431.787,233.268,126913388,JPN,45094.734,8.64989
Japan,2019,1105.478,8.725,432.809,415.812,223.405,126699371,JPN,44976.508,8.8709755
Japan,2020,1040.483,8.238,399.497,387.124,221.932,126304487,JPN,43238.297,10.4574995
Japan,2021,1061.905,8.449,427.989,390.515,211.002,125679288,JPN,44549.34,10.814117
Japan,2022,1032.687,8.262,417.193,384.784,199.73,124997534,JPN,45174.73,11.154245
Japan,2023,988.785,7.95,393.898,377.727,188.445,124370893,JPN,46157.637,11.965058
Kazakhstan,1990,268.173,15.633,174.96,56.224,27.623,17154015,KAZ,16837.691,2.384452
Kazakhstan,1991,261.066,15.109,172.459,53.053,26.353,17278551,KAZ,14877.527,2.333137
Kazakhstan,1992,236.131,13.624,161.639,39.998,25.901,17332566,KAZ,14045.104,2.253821
Kazakhstan,1993,208.217,12.053,144.463,32.821,23.612,17274430,KAZ,12795.875,2.8378155
Kazakhstan,1994,174.933,10.264,118.959,27.376,22.34,17043729,KAZ,11334.983,3.8355906
Kazakhstan,1995,168.286,10.059,115.983,28.389,17.818,16730491,KAZ,10600.33,3.8749096
Kazakhstan,1996,154.505,9.412,104.428,27.954,15.873,16415996,KAZ,10857.436,3.917013
Kazakhstan,1997,146.425,9.127,95.23,29.517,14.991,16043201,KAZ,11298.58,3.938252
Kazakhstan,1998,144.283,9.221,92.467,29.571,14.334,15647738,KAZ,11364.031,3.9496286
Kazakhstan,1999,119.265,7.717,82.604,19.008,9.787,15455830,KAZ,11815.773,4.1968293
Kazakhstan,2000,143.38,9.25,95.888,24.186,14.543,15501060,KAZ,12935.864,5.678532
Kazakhstan,2001,138.769,8.909,94.084,23.191,11.171,15575502,KAZ,14612.029,5.382101
Kazakhstan,2002,157.525,10.061,95.936,35.154,14.308,15656630,KAZ,15960.874,5.7665033
Kazakhstan,2003,175.855,11.167,107.128,38.996,16.178,15747335,KAZ,17344.752,5.07366
Kazakhstan,2004,186.356,11.757,113.473,40.839,17.449,15850121,KAZ,18886.582,4.462796
Kazakhstan,2005,200.042,12.528,114.203,51.2,18.731,15968071,KAZ,20565.53,4.196375
Kazakhstan,2006,220.575,13.697,119.93,54.973,28.132,16103670,KAZ,22574.344,3.8317413
Kazakhstan,2007,226.745,13.947,130.464,54.883,24.152,16257169,KAZ,24351.346,3.612957
Kazakhstan,2008,226.831,13.809,125.724,52.088,30.457,16426480,KAZ,24895.664,3.1038141
Kazakhstan,2009,224.55,13.511,136.786,38.988,30.439,16619799,KAZ,24901.354,3.1796055
Kazakhstan,2010,248.803,14.777,144.713,51.174,34.219,16836755,KAZ,26374.84,3.4257126
Kazakhstan,2011,238.988,14.004,142.33,38.942,38.639,17065944,KAZ,27946.16,2.9484267
Kazakhstan,2012,246.345,14.235,153.52,38.757,34.554,17306063,KAZ,28881.242,2.7025409
Kazakhstan,2013,255.165,14.534,151.774,48.945,31.292,17556454,KAZ,30177.488,2.7091928
Kazakhstan,2014,274.29,15.395,169.38,39.208,43.88,17816240,KAZ,30986.438,2.7433352
Kazakhstan,2015,278.661,15.409,162.679,40.164,52.949,18084126,KAZ,30893.76,3.7702856
Kazakhstan,2016,277.696,15.122,161.584,41.637,55.002,18363551,KAZ,30758.322,4.2456493
Kazakhstan,2017,293.476,15.734,167.008,43.554,63.068,18651876,KAZ,31524.441,3.8153813
Kazakhstan,2018,307.174,16.225,171.593,47.361,68.929,18932674,KAZ,32330.227,3.4451048
Kazakhstan,2019,275.29,14.331,160.088,47.309,50.328,19209498,KAZ,33298.21,3.4471078
Kazakhstan,2020,255.486,13.114,165.769,39.694,32.542,19482065,KAZ,32011.549,4.014204
Kazakhstan,2021,255.143,12.923,148.46,49.533,37.011,19743565,KAZ,32945.85,3.779672
Kazakhstan,2022,254.414,12.699,149.123,48.716,36.438,20034569,KAZ,33506.26,3.9951282
Kazakhstan,2023,255.161,12.551,146.571,51.769,36.683,20330063,KAZ,34703.234,4.1786494
Kuwait,1990,37.807,22.44,0.0,22.117,13.969,1684784,KWT,38737.21,0.0
Kuwait,1991,492.841,364.688,0.0,464.529,10.709,1351363,KWT,28490.014,0.0
Kuwait,1992,29.648,18.134,0.0,21.02,7.449,1634908,KWT,43049.41,0.0
Kuwait,1993,49.129,29.381,0.0,33.357,15.184,1672112,KWT,56399.207,0.0
Kuwait,1994,57.197,34.365,0.0,39.278,14.583,1664323,KWT,61443.383,0.0
Kuwait,1995,56.128,33.379,0.0,35.035,17.811,1681473,KWT,63771.29,0.0
Kuwait,1996,51.627,29.838,0.0,30.301,17.855,1730197,KWT,62350.176,0.0
Kuwait,1997,56.621,31.673,0.0,35.105,17.792,1787639,KWT,61839.484,0.0
Kuwait,1998,52.812,28.635,0.0,32.092,17.981,1844266,KWT,62136.12,0.0
Kuwait,1999,54.978,28.935,0.0,35.928,16.456,1899984,KWT,59234.65,0.0
Kuwait,2000,54.89,28.081,0.0,31.277,20.686,1954668,KWT,60280.71,0.0
Kuwait,2001,59.051,29.406,0.0,36.28,20.241,2008081,KWT,58802.543,0.0
Kuwait,2002,59.986,29.12,0.0,38.798,18.151,2059936,KWT,59050.246,0.0
Kuwait,2003,62.336,29.545,0.0,37.296,21.152,2109842,KWT,67642.52,0.0
Kuwait,2004,65.631,30.422,0.0,38.926,22.764,2157272,KWT,72929.56,0.0
Kuwait,2005,74.428,33.274,0.001,44.888,25.527,2236749,KWT,77800.78,0.0
Kuwait,2006,76.05,32.16,0.002,45.881,26.234,2364699,KWT,79121.555,0.0
Kuwait,2007,77.16,30.767,0.002,48.059,25.539,2507842,KWT,79075.2,0.0
Kuwait,2008,84.282,31.787,0.001,54.363,26.619,2651390,KWT,76649.21,0.0
Kuwait,2009,88.719,31.736,0.002,61.749,24.102,2795444,KWT,67554.92,0.0
Kuwait,2010,90.873,30.874,0.003,60.005,28.132,2943329,KWT,62639.74,0.0
Kuwait,2011,87.968,28.079,0.051,52.191,32.857,3132776,KWT,64518.5,0.0
Kuwait,2012,102.298,30.655,0.532,64.072,34.731,3336980,KWT,64581.938,0.0
Kuwait,2013,84.313,24.036,0.589,45.675,34.566,3507709,KWT,62144.8,0.000103764716
Kuwait,2014,76.435,20.851,0.811,37.721,34.28,3665719,KWT,59763.676,0.0019076659
Kuwait,2015,94.508,24.647,0.847,51.838,39.066,3834416,KWT,57473.113,0.0027495127
Kuwait,2016,109.905,27.449,0.778,64.391,41.257,4003921,KWT,56650.375,0.026322374
Kuwait,2017,103.95,25.02,0.534,58.811,41.931,4154633,KWT,52022.723,0.02848822
Kuwait,2018,106.723,24.685,0.746,60.383,42.77,4323333,KWT,51364.27,0.0284528
Kuwait,2019,108.549,24.436,0.578,58.968,46.265,4442153,KWT,51122.332,0.034754958
Kuwait,2020,95.655,21.739,0.163,41.229,51.686,4400103,KWT,49124.54,0.037340067
Kuwait,2021,95.13,21.815,0.278,38.259,54.099,4360703,KWT,50689.043,0.11131196
Kuwait,2022,97.461,21.235,0.337,35.501,59.306,4589467,KWT,50984.3,0.09280318
Kuwait,2023,99.233,20.508,0.337,34.954,61.482,4838724,KWT,46458.2,0.083869755
Latvia,1990,19.662,7.391,2.812,10.462,5.493,2660082,LVA,16888.031,14.555012
Latvia,1991,17.92,6.765,2.455,9.293,5.455,2648888,LVA,14830.947,11.502241
Latvia,1992,14.194,5.428,2.163,7.795,3.976,2614781,LVA,10207.026,12.317807
Latvia,1993,11.922,4.65,1.995,7.27,2.594,2563756,LVA,9891.557,16.319588
Latvia,1994,10.37,4.113,1.521,6.866,1.874,2521185,LVA,10278.79,19.400572
Latvia,1995,9.134,3.674,1.111,5.598,2.297,2485908,LVA,10327.892,18.407381
Latvia,1996,9.212,3.748,1.04,6.056,1.977,2457860,LVA,10685.107,12.483319
Latvia,1997,8.68,3.567,0.941,5.182,2.417,2433188,LVA,11781.945,19.779348
Latvia,1998,8.306,3.446,0.703,5.091,2.37,2410168,LVA,12672.593,26.660467
Latvia,1999,7.718,3.228,0.539,4.739,2.264,2390772,LVA,13136.248,19.963182
Latvia,2000,7.082,2.99,0.57,3.88,2.504,2368275,LVA,14038.209,20.890923
Latvia,2001,7.497,3.206,0.526,3.92,2.906,2338248,LVA,15139.424,19.382118
Latvia,2002,7.52,3.254,0.436,3.936,2.979,2311303,LVA,16490.418,16.668165
Latvia,2003,7.726,3.375,0.388,4.058,3.092,2288934,LVA,18054.053,15.7831
Latvia,2004,7.731,3.415,0.322,4.162,3.072,2264130,LVA,19844.684,19.12099
Latvia,2005,7.811,3.487,0.362,4.13,3.152,2239738,LVA,22390.348,19.73044
Latvia,2006,8.31,3.745,0.381,4.473,3.262,2218989,LVA,25494.701,16.88405
Latvia,2007,8.637,3.925,0.454,4.832,3.147,2200711,LVA,28380.549,16.497044
Latvia,2008,8.198,3.765,0.44,4.471,3.085,2177658,LVA,27708.486,18.494394
Latvia,2009,7.456,3.481,0.362,4.072,2.827,2141988,LVA,23651.324,21.61602
Latvia,2010,8.555,4.078,0.455,4.251,3.393,2097787,LVA,23264.59,19.887167
Latvia,2011,7.811,3.792,0.442,3.816,2.975,2059892,LVA,24411.438,18.85988
Latvia,2012,7.52,3.696,0.4,3.73,2.792,2034577,LVA,26521.684,24.022894
Latvia,2013,7.369,3.661,0.301,3.772,2.729,2012960,LVA,27369.172,21.73094
Latvia,2014,7.172,3.597,0.242,3.891,2.448,1994096,LVA,28206.936,18.95826
Latvia,2015,7.262,3.672,0.19,4.067,2.506,1977815,LVA,29514.736,18.66318
Latvia,2016,7.211,3.679,0.166,4.059,2.607,1959817,LVA,30545.74,21.13427
Latvia,2017,7.215,3.714,0.167,4.277,2.299,1942550,LVA,31865.121,29.606857
Latvia,2018,7.857,4.076,0.197,4.361,2.704,1927526,LVA,33498.4,22.38673
Latvia,2019,7.648,3.996,0.166,4.318,2.548,1914220,LVA,33959.92,19.894075
Latvia,2020,6.998,3.681,0.099,4.174,2.103,1901069,LVA,33012.453,24.893656
Latvia,2021,7.238,3.839,0.077,4.309,2.232,1885546,LVA,35604.9,24.165041
Latvia,2022,6.62,3.519,0.055,4.346,1.593,1881016,LVA,36348.81,26.645931
Latvia,2023,6.513,3.46,0.03,4.34,1.518,1882336,LVA,37007.367,31.776415
Lithuania,1990,35.772,9.681,3.19,19.809,10.598,3694967,LTU,20845.207,0.5898224
Lithuania,1991,37.855,10.227,3.559,21.305,10.932,3701357,LTU,19628.684,0.45691967
Lithuania,1992,21.203,5.734,1.665,12.105,6.303,3697504,LTU,15472.62,0.66236657
Lithuania,1993,16.355,4.444,1.468,10.915,3.422,3680148,LTU,13023.498,1.0638648
Lithuania,1994,15.802,4.324,1.223,10.063,3.989,3654839,LTU,11833.457,1.41775
Lithuania,1995,15.092,4.161,0.982,9.05,4.577,3626997,LTU,12317.232,1.0508637
Lithuania,1996,15.775,4.382,0.897,9.436,4.939,3599662,LTU,13035.148,0.8430853
Lithuania,1997,15.198,4.253,0.739,9.336,4.56,3573364,LTU,14221.694,0.82220954
Lithuania,1998,16.032,4.519,0.648,10.731,4.012,3547722,LTU,15394.168,1.0830053
Lithuania,1999,13.485,3.828,0.549,8.378,4.044,3522856,LTU,15333.7,1.3141168
Lithuania,2000,11.878,3.393,0.38,6.479,4.546,3500358,LTU,15969.836,1.209343
Lithuania,2001,12.629,3.636,0.343,7.142,4.658,3472957,LTU,17146.045,1.0099819
Lithuania,2002,12.701,3.688,0.549,6.922,4.755,3444001,LTU,18445.715,1.0099884
Lithuania,2003,12.695,3.717,0.716,6.37,5.144,3415225,LTU,20558.402,0.89630085
Lithuania,2004,13.29,3.936,0.689,6.855,5.194,3376654,LTU,22142.383,1.1437074
Lithuania,2005,13.901,4.184,0.765,7.221,5.351,3322225,LTU,24245.934,1.3632121
Lithuania,2006,14.234,4.353,1.033,7.159,5.333,3269761,LTU,26458.053,1.5711005
Lithuania,2007,15.519,4.802,1.028,7.537,6.266,3231322,LTU,29740.268,2.2205682
Lithuania,2008,14.958,4.677,0.87,7.811,5.605,3198432,LTU,30828.797,2.4034102
Lithuania,2009,12.861,4.066,0.691,6.878,4.752,3163204,LTU,26547.37,2.7367816
Lithuania,2010,13.834,4.466,0.845,6.832,5.566,3097660,LTU,27225.742,4.494437
Lithuania,2011,13.991,4.62,0.975,6.509,5.874,3028588,LTU,29608.605,5.0893087
Lithuania,2012,14.084,4.713,0.952,6.744,5.685,2988281,LTU,31323.63,5.6541977
Lithuania,2013,13.18,4.455,1.094,6.538,4.75,2958306,LTU,32922.773,7.5562286
Lithuania,2014,12.885,4.393,0.925,6.795,4.425,2933118,LTU,34459.82,7.885273
Lithuania,2015,13.088,4.504,0.738,7.116,4.431,2905726,LTU,35770.94,8.30786
Lithuania,2016,13.156,4.585,0.751,7.662,3.966,2869051,LTU,37196.375,9.468398
Lithuania,2017,13.32,4.708,0.803,7.748,4.04,2829273,LTU,39459.9,10.892091
Lithuania,2018,13.47,4.807,0.861,8.063,3.741,2802430,LTU,41797.613,9.532973
Lithuania,2019,13.707,4.904,0.803,8.17,3.886,2795011,LTU,43868.605,10.435635
Lithuania,2020,13.563,4.851,0.623,7.999,4.142,2795711,LTU,43875.64,11.356285
Lithuania,2021,13.851,4.957,0.741,8.213,3.968,2794443,LTU,46575.69,12.011003
Lithuania,2022,12.857,4.564,0.743,8.358,2.765,2816872,LTU,47238.098,14.382126
Lithuania,2023,12.462,4.366,0.449,8.375,2.659,2854061,LTU,46740.41,18.719112
Malaysia,1990,54.269,3.043,5.412,35.713,6.837,17833124,MYS,12013.697,4.644536
Malaysia,1991,65.785,3.586,6.071,39.776,13.293,18342429,MYS,12795.05,4.0963526
Malaysia,1992,72.961,3.874,6.324,44.181,16.004,18834520,MYS,13567.894,3.4966087
Malaysia,1993,86.612,4.482,5.386,50.184,22.027,19322622,MYS,14533.79,3.9368782
Malaysia,1994,87.497,4.415,6.232,52.249,22.391,19820400,MYS,15474.015,4.955903
Malaysia,1995,109.595,5.391,6.331,54.641,42.008,20330550,MYS,16568.516,4.3428664
Malaysia,1996,110.108,5.281,7.738,58.518,36.252,20850037,MYS,17771.71,3.2411954
Malaysia,1997,118.471,5.542,6.375,68.086,35.441,21375176,MYS,18604.514,2.2477603
Malaysia,1998,109.782,5.011,6.284,59.701,35.94,21906667,MYS,16817.172,2.4977875
Malaysia,1999,103.987,4.635,5.207,52.824,37.959,22435483,MYS,17428.625,3.9647648
Malaysia,2000,122.878,5.35,7.874,56.153,49.671,22967760,MYS,18532.91,3.471553
Malaysia,2001,130.89,5.564,9.93,63.481,48.582,23526494,MYS,18186.441,2.964407
Malaysia,2002,132.035,5.478,12.546,60.705,49.024,24102434,MYS,18708.87,2.4419253
Malaysia,2003,153.384,6.215,18.214,62.222,61.881,24679556,MYS,19329.006,2.1235485
Malaysia,2004,169.678,6.718,31.719,67.615,59.218,25256718,MYS,20168.506,2.1898427
Malaysia,2005,169.967,6.579,26.11,68.799,64.08,25836027,MYS,20767.586,2.1547606
Malaysia,2006,170.166,6.441,26.626,62.325,69.546,26417859,MYS,21444.486,2.242483
Malaysia,2007,175.451,6.499,29.934,68.827,65.438,26998333,MYS,22305.12,2.0632105
Malaysia,2008,192.847,6.995,38.037,70.211,72.633,27569998,MYS,22898.002,2.5269666
Malaysia,2009,192.119,6.831,46.591,68.612,65.443,28124726,MYS,22106.643,2.4878314
Malaysia,2010,199.346,6.957,55.337,73.375,60.808,28655721,MYS,23307.97,2.2016032
Malaysia,2011,203.452,6.977,55.544,71.753,64.784,29161977,MYS,24115.818,2.7034724
Malaysia,2012,212.99,7.18,59.87,74.277,66.289,29662784,MYS,25006.36,2.8766632
Malaysia,2013,241.671,8.009,57.989,87.213,82.274,30174221,MYS,25736.354,3.3276143
Malaysia,2014,245.05,7.983,57.866,88.718,82.562,30696080,MYS,26818.432,3.6789017
Malaysia,2015,235.938,7.554,66.751,76.189,77.211,31232744,MYS,27699.627,3.8489833
Malaysia,2016,237.294,7.464,71.521,77.292,73.525,31789641,MYS,28425.371,4.960742
Malaysia,2017,244.457,7.555,78.957,80.88,70.427,32355608,MYS,29551.545,6.3118143
Malaysia,2018,262.643,7.98,84.586,80.676,84.26,32910918,MYS,30459.965,6.331725
Malaysia,2019,279.842,8.368,80.135,96.924,89.764,33440538,MYS,31300.508,6.430763
Malaysia,2020,263.199,7.766,94.07,69.539,83.744,33889515,MYS,29200.453,7.1748385
Malaysia,2021,273.152,7.968,86.461,73.878,97.599,34282367,MYS,29822.85,7.645544
Malaysia,2022,285.448,8.227,85.389,87.06,98.726,34695445,MYS,32079.152,7.832597
Malaysia,2023,288.824,8.222,88.601,96.717,87.563,35126249,MYS,32812.3,8.116639
Mexico,1990,316.746,3.825,15.895,235.642,52.923,82820134,MEX,17375.404,6.3846393
Mexico,1991,329.827,3.906,15.51,246.532,55.268,84430515,MEX,17721.645,5.9843874
Mexico,1992,332.453,3.864,14.806,248.72,55.612,86044763,MEX,18009.732,6.8360877
Mexico,1993,337.722,3.853,18.203,249.797,55.066,87653764,MEX,18186.0,6.8284926
Mexico,1994,351.534,3.938,20.247,258.052,56.902,89259151,MEX,18643.654,5.1814713
Mexico,1995,330.905,3.642,22.266,237.244,56.92,90862395,MEX,17232.238,6.739381
Mexico,1996,341.544,3.694,25.197,236.842,62.745,92452649,MEX,17988.953,7.22658
Mexico,1997,362.462,3.855,25.574,252.202,65.772,94021166,MEX,18962.25,6.0748744
Mexico,1998,381.102,3.987,26.267,264.274,71.088,95575200,MEX,19807.688,5.5740952
